Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 14:58:42;Sell;0.02;BTCUSD;72269.17;0.02;2026.06.01 16:31:04;71601.96;;;11.48
2026.06.01 11:56:06;Buy;0.1;US30;51155.1;0.1;2026.06.01 16:11:26;51038.4;;;-10.03
2026.06.01 11:19:47;Buy;0.1;US30;51106.1;0.1;2026.06.01 15:31:01;51132.9;;;2.3
2026.06.01 11:19:48;Buy;0.1;US30;51106.6;0.1;2026.06.01 15:31:01;51132.9;;;2.26
2026.06.01 14:58:18;Sell;0.02;BTCUSD;72379.55;0.02;2026.06.01 15:11:07;71865.54;;;8.83
2026.06.01 14:58:42;Sell;0.02;BTCUSD;72300.41;0.02;2026.06.01 15:11:07;71872.53;;;7.35
2026.06.01 14:58:42;Sell;0.06;BTCUSD;72300.41;0.06;2026.06.01 15:08:22;72095.21;;;10.57
2026.06.01 14:58:42;Sell;0.01;BTCUSD;72269.17;0.01;2026.06.01 15:04:00;72201.72;;;0.58
2026.06.01 11:50:47;Buy;0.2;US30;51134.1;0.2;2026.06.01 15:01:17;51234.9;;;17.31
2026.06.01 14:58:42;Sell;0.06;BTCUSD;72300.41;0.06;2026.06.01 15:00:00;72405.39;;;-5.41
2026.06.01 14:58:18;Sell;0.04;BTCUSD;72379.55;0.04;2026.06.01 14:59:51;72379.96;;;-0.02
2026.06.01 14:58:18;Sell;0.09;BTCUSD;72380.41;0.09;2026.06.01 14:59:51;72379.78;;;0.05
2026.06.01 14:58:18;Sell;0.06;BTCUSD;72380.41;0.06;2026.06.01 14:59:51;72379.78;;;0.03
2026.06.01 09:23:21;Sell;0.02;BTCUSD;73067.28;0.02;2026.06.01 14:58:42;72284.17;;;13.45
2026.06.01 10:09:09;Buy;0.1;DE40;25148.9;0.1;2026.06.01 10:32:33;25104.9;;;-4.4
2026.06.01 09:26:13;Sell;0.1;DE40;25101.9;0.1;2026.06.01 10:08:25;25143.4;;;-4.15
2026.06.01 09:23:20;Sell;0.01;BTCUSD;73072.79;0.01;2026.06.01 09:46:10;72995.07;;;0.67
2026.06.01 09:23:20;Sell;0.01;BTCUSD;73074.98;0.01;2026.06.01 09:46:10;72995.07;;;0.69
2026.06.01 09:23:21;Sell;0.02;BTCUSD;73067.28;0.02;2026.06.01 09:38:04;73071.03;;;-0.07
2026.06.01 09:10:20;Sell;0.04;BTCUSD;73125.84;0.04;2026.06.01 09:24:32;73143.94;;;-0.62
2026.06.01 09:20:37;Sell;0.04;BTCUSD;73121.38;0.04;2026.06.01 09:24:32;73143.93;;;-0.77
2026.05.29 18:08:02;Buy;0.01;XAUUSD;4586.61;0.01;2026.06.01 06:06:35;4517.85;-0.06;-0.47;-59.03
2026.05.29 18:03:41;Buy;0.01;XAUUSD;4574.18;0.01;2026.06.01 06:06:35;4517.85;-0.06;-0.47;-48.36
2026.06.01 04:54:26;Sell;0.02;BTCUSD;73229.56;0.02;2026.06.01 05:42:52;73760.29;;;-9.11
2026.06.01 04:53:09;Sell;0.02;BTCUSD;73294.29;0.02;2026.06.01 05:42:19;73596.86;;;-5.2
2026.06.01 05:01:46;Sell;0.04;BTCUSD;73119.36;0.04;2026.06.01 05:16:27;73399.99;;;-9.64
2026.06.01 04:53:09;Sell;0.04;BTCUSD;73294.29;0.04;2026.06.01 05:04:22;73297.37;;;-0.1
2026.06.01 04:54:26;Sell;0.06;BTCUSD;73229.56;0.06;2026.06.01 05:02:24;73226.11;;;0.18
2026.06.01 04:54:26;Sell;0.01;BTCUSD;73230.81;0.01;2026.06.01 05:02:00;73178.17;;;0.46
2026.06.01 04:46:21;Sell;0.01;BTCUSD;73309.2;0.01;2026.06.01 04:57:43;73240.52;;;0.59
2026.06.01 04:54:26;Sell;0.02;BTCUSD;73230.81;0.02;2026.06.01 04:57:40;73232.61;;;-0.03
2026.06.01 02:00:15;Buy;0.01;BTCUSD;73893.36;0.01;2026.06.01 02:04:25;73988.53;;;0.82
2026.06.01 01:15:20;Buy;0.01;BTCUSD;73890.55;0.01;2026.06.01 02:04:25;73988.53;;;0.84
2026.05.31 17:14:28;Sell;0.04;BTCUSD;73629.99;0.04;2026.05.31 17:35:34;73659.17;;;-1
2026.05.31 17:14:53;Sell;0.02;BTCUSD;73573.65;0.02;2026.05.31 17:32:33;73605.88;;;-0.55
2026.05.31 17:14:53;Sell;0.01;BTCUSD;73574.15;0.01;2026.05.31 17:19:27;73498.25;;;0.65
2026.05.29 18:07:56;Buy;0.01;XAUUSD;4585.15;0.01;2026.05.29 20:43:16;4555.55;-0.06;;-25.38
2026.05.29 18:05:02;Buy;0.02;XAUUSD;4580.28;0.02;2026.05.29 20:43:08;4556.19;-0.14;;-41.3
2026.05.29 18:05:05;Buy;0.01;XAUUSD;4581.04;0.01;2026.05.29 18:48:45;4559.62;-0.06;;-18.34
2026.05.29 18:07:56;Buy;0.01;XAUUSD;4585.34;0.01;2026.05.29 18:43:01;4562.55;-0.06;;-19.52
2026.05.29 18:03:29;Buy;0.01;XAUUSD;4571.97;0.01;2026.05.29 18:41:54;4565.9;-0.06;;-5.2
2026.05.29 18:07:56;Buy;0.04;XAUUSD;4584.33;0.04;2026.05.29 18:40:00;4573.09;-0.26;;-38.49
2026.05.29 18:04:57;Buy;0.01;XAUUSD;4578.18;0.01;2026.05.29 18:30:00;4577.99;-0.06;;-0.16
2026.05.29 18:04:57;Buy;0.01;XAUUSD;4578.31;0.01;2026.05.29 18:27:17;4579.88;-0.06;;1.34
2026.05.29 18:05:02;Buy;0.01;XAUUSD;4580.31;0.01;2026.05.29 18:11:19;4594.99;-0.06;;12.57
2026.05.29 18:04:57;Buy;0.02;XAUUSD;4578.59;0.02;2026.05.29 18:11:14;4593.41;-0.14;;25.39
2026.05.29 18:04:57;Buy;0.01;XAUUSD;4578.59;0.01;2026.05.29 18:11:14;4594.01;-0.06;;13.21
