Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.02 02:08:54;Sell;0.10;XAUUSD;4 476.98;4 492.00;;2026.06.02 02:26:02;4 492.00;-1.00;;-150.20;[sl]
2026.06.01 22:51:27;Sell Stop;0.10;XAUUSD;4 476.98;4 492.00;4 461.96;2026.06.02 00:01:32;4 483.68;;;;cancelled
2026.05.28 20:03:09;Buy;0.10;XAUUSD;4 516.38;4 498.97;4 533.79;2026.05.28 20:47:36;4 498.97;-1.00;;-174.10;[sl]
2026.05.28 20:02:53;Sell Stop;0.10;XAUUSD;4 498.97;4 516.38;4 481.56;2026.05.28 20:06:06;4 514.31;;;;
2026.05.27 20:20:19;Sell;0.10;XAUUSD;4 456.08;4 472.89;4 422.46;2026.05.28 03:26:34;4 422.46;-1.00;-3.71;336.20;[tp]
2026.05.28 03:13:13;Sell;0.10;XAUUSD;4 439.27;4 456.08;4 422.46;2026.05.28 03:26:34;4 422.46;-1.00;;168.10;[tp]
2026.05.27 11:41:54;Balance;;;;;;;;;;-170.00;Withdrawal
2026.05.26 12:39:12;Sell Limit;0.10;XAUUSD;4 540.54;4 563.14;4 495.34;2026.05.26 20:39:55;4 494.08;;;;
2026.05.26 13:30:40;Sell;0.10;XAUUSD;4 517.94;4 540.54;4 495.34;2026.05.26 19:55:12;4 495.34;-1.00;;226.00;[tp]
2026.05.25 05:44:22;Sell;0.10;XAUUSD;4 558.06;4 578.16;4 537.96;2026.05.25 19:13:08;4 578.16;-1.00;;-201.00;[sl]
2026.05.25 04:03:34;Buy Stop;0.10;XAUUSD;4 578.16;4 558.06;4 598.26;2026.05.25 15:59:53;4 564.65;;;;
2026.05.21 15:15:13;Sell;0.10;XAUUSD;4 500.39;4 521.10;4 479.68;2026.05.21 15:54:40;4 521.10;-1.00;;-207.10;[sl]
2026.05.20 15:28:17;Sell;0.10;XAUUSD;4 490.89;4 507.49;4 474.29;2026.05.20 16:11:01;4 474.29;-1.00;;166.00;[tp]
2026.05.19 20:30:02;Sell;0.10;XAUUSD;4 494.01;4 514.13;4 473.89;2026.05.20 03:29:51;4 473.89;-1.00;-1.25;201.20;[tp]
2026.05.19 10:22:55;Sell Limit;0.10;XAUUSD;4 559.08;4 591.02;4 527.14;2026.05.19 12:45:50;4 539.69;;;;
2026.05.19 04:25:01;Buy Stop;0.10;XAUUSD;4 574.09;4 552.03;4 596.15;2026.05.19 11:04:21;4 545.67;;;;
2026.05.18 07:21:19;Sell Stop;0.10;XAUUSD;4 527.87;4 551.41;4 504.33;2026.05.18 15:38:24;4 572.15;;;;
2026.05.15 18:10:20;Balance;;;;;;;;;;-20.00;Withdrawal
2026.05.15 11:11:00;Sell;0.10;XAUUSD;4 547.89;4 573.71;4 522.07;2026.05.15 15:44:41;4 522.07;-1.00;;258.20;[tp]
2026.05.15 06:43:51;Sell;0.10;XAUUSD;4 605.24;4 624.15;4 586.39;2026.05.15 07:18:41;4 586.39;-1.00;;188.50;[tp]
2026.05.14 03:48:47;Balance;;;;;;;;;;5.00;
2026.05.13 02:40:34;Buy;0.10;XAUUSD;4 724.15;4 708.23;4 740.04;2026.05.13 03:02:08;4 708.23;-1.00;;-159.20;[sl]
2026.05.12 12:40:06;Sell;0.10;XAUUSD;4 685.18;4 705.62;4 664.74;2026.05.12 13:43:43;4 705.62;-1.00;;-204.40;[sl]
2026.05.12 11:34:08;Buy;0.10;XAUUSD;4 705.62;4 685.18;4 726.06;2026.05.12 12:40:06;4 685.18;-1.00;;-204.40;[sl]
2026.05.08 04:44:05;Buy Limit;0.10;XAUUSD;4 707.46;4 674.88;4 740.04;2026.05.08 08:25:29;4 723.43;;;;
2026.05.07 14:53:09;Sell Stop;0.10;XAUUSD;4 728.84;4 755.24;4 702.44;2026.05.07 16:07:54;4 741.85;;;;
2026.05.07 14:41:27;Buy;0.10;XAUUSD;4 751.27;4 731.69;4 770.85;2026.05.07 15:13:55;4 731.69;-1.00;;-195.80;[sl]
2026.05.07 11:08:18;Sell;0.10;XAUUSD;4 731.69;4 751.27;4 712.11;2026.05.07 14:41:27;4 751.27;-1.00;;-195.80;[sl]
2026.05.06 01:12:50;Buy;0.10;XAUUSD;4 586.03;4 566.00;4 606.00;2026.05.06 02:32:24;4 606.00;-1.00;;199.70;[tp]
2026.05.06 00:55:29;Sell;0.10;XAUUSD;4 566.00;4 586.00;4 546.00;2026.05.06 01:12:50;4 586.03;-1.00;;-200.30;
2026.05.05 13:42:18;Buy;0.10;XAUUSD;4 562.00;4 549.00;4 575.00;2026.05.05 15:04:44;4 575.00;-1.00;;130.00;[tp]
2026.05.05 00:58:01;Sell Stop;0.10;XAUUSD;4 508.00;4 534.00;4 482.00;2026.05.05 12:40:34;4 551.08;;;;
2026.05.05 03:04:38;Sell;0.10;XAUUSD;4 534.00;4 560.00;4 508.00;2026.05.05 10:59:05;4 560.00;-1.00;;-260.00;[sl]
2026.05.04 20:17:19;Buy Limit;0.10;XAUUSD;4 508.00;4 482.00;4 534.00;2026.05.04 21:10:38;4 513.78;;;;
2026.05.04 20:14:13;Sell Limit;0.10;XAUUSD;4 534.00;4 560.00;4 508.00;2026.05.04 21:10:33;4 513.24;;;;
2026.05.04 16:22:08;Buy;0.10;XAUUSD;4 581.00;4 557.00;4 605.00;2026.05.04 17:00:10;4 557.00;-1.00;;-240.00;[sl]
2026.05.04 15:31:46;Sell;0.10;XAUUSD;4 557.00;4 581.00;4 533.00;2026.05.04 16:22:08;4 581.00;-1.00;;-240.00;[sl]
2026.04.30 08:54:47;Buy;0.10;XAUUSD;4 584.00;4 558.00;4 610.00;2026.04.30 10:04:05;4 610.00;-1.00;;260.00;[tp]
2026.04.30 07:24:22;Sell;0.10;XAUUSD;4 558.00;4 584.00;4 532.00;2026.04.30 08:54:47;4 584.00;-1.00;;-260.00;[sl]
2026.04.30 06:47:12;Balance;;;;;;;;;;-1 450.00;Withdrawal
2026.04.30 00:02:49;Sell Stop;0.10;XAUUSD;4 515.00;4 545.00;4 485.00;2026.04.30 02:48:19;4 572.97;;;;
2026.04.29 21:00:15;Sell;0.10;XAUUSD;4 541.00;4 567.00;4 515.00;2026.04.30 02:00:21;4 567.00;-1.00;-3.79;-260.00;[sl]
2026.04.30 00:00:14;Sell Stop;0.10;XAUUSD;4 518.00;4 544.50;4 491.50;2026.04.30 00:00:36;4 544.72;;;;
2026.04.28 11:22:00;Sell;0.10;XAUUSD;4 617.00;4 642.00;4 592.00;2026.04.28 13:33:16;4 592.00;-1.00;;250.00;[tp]
2026.04.28 06:56:58;Buy Stop;0.10;XAUUSD;4 678.00;4 666.00;4 690.00;2026.04.28 07:07:24;4 667.80;;;;
2026.04.27 19:30:15;Buy;0.10;XAUUSD;4 681.00;4 665.00;4 697.00;2026.04.28 02:04:56;4 697.00;-1.00;-6.50;160.00;[tp]
2026.04.27 14:42:13;Sell;0.10;XAUUSD;4 697.00;4 712.00;4 682.00;2026.04.27 16:53:50;4 682.00;-1.00;;150.00;[tp]
2026.04.23 07:30:44;Sell;0.10;XAUUSD;4 696.00;4 710.50;4 681.50;2026.04.23 07:49:46;4 710.50;-1.00;;-145.00;[sl]
2026.04.23 00:24:51;Sell;0.10;XAUUSD;4 735.00;4 747.00;4 723.00;2026.04.23 02:01:02;4 723.00;-1.00;;120.00;[tp]
2026.04.22 21:32:10;Sell Stop;0.10;XAUUSD;4 722.00;4 737.00;4 707.00;2026.04.22 22:41:09;4 734.96;;;;
2026.04.22 21:31:02;Buy Limit;0.10;XAUUSD;4 737.00;4 722.00;4 752.00;2026.04.22 22:06:37;4 738.82;;;;
2026.04.22 08:01:53;Buy;0.10;XAUUSD;4 762.00;4 750.00;4 774.00;2026.04.22 12:03:05;4 750.00;-1.00;;-120.00;[sl]
2026.04.21 14:30:33;Sell;0.10;XAUUSD;4 769.89;4 795.00;4 745.00;2026.04.21 16:44:59;4 745.00;-1.00;;248.90;[tp]
2026.04.21 13:42:41;Buy;0.10;XAUUSD;4 795.00;4 770.00;4 820.00;2026.04.21 14:30:33;4 769.89;-1.00;;-251.10;
2026.04.20 15:08:44;Sell;0.20;XAUUSD;4 811.00;4 831.00;4 791.00;2026.04.21 00:01:16;4 831.00;-2.00;-2.68;-400.00;[sl]
2026.04.20 07:41:33;Buy;0.20;XAUUSD;4 791.00;4 771.00;4 811.00;2026.04.20 14:04:24;4 811.00;-2.00;;400.00;[tp]
2026.04.20 06:42:33;Buy Stop;0.20;XAUUSD;4 811.00;4 791.00;4 831.00;2026.04.20 11:44:56;4 789.86;;;;
2026.04.16 15:52:18;Sell;0.20;XAUUSD;4 803.00;4 819.00;4 787.00;2026.04.16 15:55:24;4 787.00;-2.00;;320.00;[tp]
2026.04.16 14:33:38;Buy;0.20;XAUUSD;4 819.00;4 803.00;4 835.00;2026.04.16 15:52:18;4 803.00;-2.00;;-320.00;[sl]
2026.04.14 06:56:35;Balance;;;;;;;;;;5.00;
2026.04.13 07:57:43;Buy;0.10;XAUUSD;4 730.00;4 709.00;4 751.00;2026.04.13 12:25:50;4 709.00;-1.00;;-210.00;[sl]
2026.04.13 07:57:43;Buy;0.10;XAUUSD;4 730.00;4 709.00;4 751.00;2026.04.13 12:25:50;4 709.00;-1.00;;-210.00;[sl]
2026.04.13 11:50:26;Sell Stop;0.10;XAUUSD;4 706.00;4 716.00;;2026.04.13 11:54:35;4 714.38;;;;cancelled
2026.04.13 06:07:47;Sell;0.10;XAUUSD;4 708.88;4 730.00;4 688.00;2026.04.13 07:57:43;4 730.00;-1.00;;-211.20;[sl]
2026.04.13 06:07:47;Sell;0.10;XAUUSD;4 708.88;4 730.00;4 688.00;2026.04.13 07:57:43;4 730.00;-1.00;;-211.20;[sl]
2026.04.09 19:03:57;Buy Stop;0.10;XAUUSD;4 803.00;4 782.00;4 824.00;2026.04.10 02:30:42;4 754.64;;;;
2026.04.09 20:04:11;Sell;0.10;XAUUSD;4 782.00;4 803.00;4 761.00;2026.04.10 00:39:25;4 761.00;-1.00;-1.33;210.00;[tp]
2026.04.09 15:47:12;Sell Stop;0.10;XAUUSD;4 732.00;4 762.00;4 702.00;2026.04.09 17:40:25;4 780.87;;;;
2026.04.09 15:51:39;Buy;0.10;XAUUSD;4 762.00;4 732.00;4 792.00;2026.04.09 17:34:57;4 792.00;-1.00;;300.00;[tp]
2026.04.08 11:43:17;Sell;0.10;XAUUSD;4 787.00;4 765.00;4 670.00;2026.04.08 18:52:00;4 765.00;-1.00;;220.00;[sl]
