Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.03 11:40:38;Buy Limit;0.89;EURUSDc;1.15701;;;2026.06.03 13:05:48;1.16204;;;;cancelled
2026.06.03 11:39:28;Buy;0.43;EURUSDc;1.16101;;1.16181;2026.06.03 13:05:47;1.16184;;;0.36;[tp]
2026.06.01 16:32:13;Buy Limit;0.89;EURUSDc;1.15855;;;2026.06.01 20:30:13;1.16358;;;;cancelled
2026.06.01 16:30:50;Buy;0.43;EURUSDc;1.16255;;1.16335;2026.06.01 20:30:12;1.16336;;;0.34;[tp]
2026.05.29 18:15:31;Sell Limit;0.89;EURUSDc;1.17172;;;2026.05.29 19:18:52;1.16679;;;;cancelled
2026.05.29 18:14:11;Sell;0.43;EURUSDc;1.16772;;1.16692;2026.05.29 19:18:50;1.16692;;;0.34;[tp]
2026.05.28 17:15:48;Sell Limit;0.89;EURUSDc;1.16885;;;2026.05.29 06:35:54;1.16387;;;;cancelled
2026.05.28 17:13:52;Sell;0.43;EURUSDc;1.16485;;1.16405;2026.05.29 06:35:53;1.16405;;;0.35;[tp]
2026.05.28 13:42:37;Buy Limit;0.89;EURUSDc;1.15685;;;2026.05.28 14:54:28;1.16186;;;;cancelled
2026.05.28 13:41:27;Buy;0.43;EURUSDc;1.16085;;1.16166;2026.05.28 14:54:27;1.16167;;;0.35;[tp]
2026.05.28 11:29:22;Buy Limit;0.89;EURUSDc;1.15685;;;2026.05.28 12:12:07;1.16185;;;;cancelled
2026.05.28 11:28:10;Buy;0.43;EURUSDc;1.16085;;1.16166;2026.05.28 12:12:06;1.16167;;;0.35;[tp]
2026.05.28 06:14:12;Buy Limit;0.89;EURUSDc;1.15686;;;2026.05.28 10:14:42;1.16185;;;;cancelled
2026.05.28 06:13:04;Buy;0.43;EURUSDc;1.16086;;1.16166;2026.05.28 10:14:40;1.16167;;;0.35;[tp]
2026.05.27 06:04:50;Sell Limit;0.89;EURUSDc;1.16814;;;2026.05.27 17:55:16;1.16319;;;;cancelled
2026.05.27 06:03:40;Sell;0.43;EURUSDc;1.16414;;1.16334;2026.05.27 17:55:15;1.16334;;;0.34;[tp]
2026.05.26 16:36:18;Buy Limit;0.89;EURUSDc;1.15867;;;2026.05.27 02:23:21;1.16363;;;;cancelled
2026.05.26 16:35:06;Buy;0.43;EURUSDc;1.16267;;1.16347;2026.05.27 02:23:20;1.16347;;;0.34;[tp]
2026.05.25 10:19:46;Sell Limit;0.89;EURUSDc;1.16719;;;2026.05.26 16:52:27;1.16221;;;;cancelled
2026.05.25 10:18:26;Sell;0.43;EURUSDc;1.16319;;1.16241;2026.05.26 16:52:27;1.16240;;;0.34;[tp]
2026.05.26 10:07:06;Buy Limit;0.89;EURUSDc;1.15865;;;2026.05.26 10:30:49;1.16362;;;;cancelled
2026.05.26 10:05:51;Buy;0.43;EURUSDc;1.16265;;1.16345;2026.05.26 10:30:48;1.16345;;;0.34;[tp]
2026.05.25 02:01:10;Sell Limit;0.89;EURUSDc;1.16823;;;2026.05.25 10:18:26;1.16319;;;;cancelled
