Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.05.29 16:32:48;Balance;;;;;;;;;;-200.00;
2026.05.26 19:17:03;Sell;0.01;XAUUSD;4 500.37;4 510.57;;2026.05.26 19:33:18;4 511.05;;;-10.68;[sl]
2026.05.26 04:02:00;Buy Stop;0.01;XAUUSD;4 580.42;4 570.42;;2026.05.26 05:02:00;4 537.11;;;;cancelled
2026.05.26 04:02:00;Buy Stop;0.01;XAUUSD;4 580.42;4 570.42;;2026.05.26 05:02:00;4 537.17;;;;cancelled
2026.05.26 02:18:21;Buy;0.01;XAUUSD;4 581.94;4 570.17;;2026.05.26 02:27:21;4 569.93;;;-12.01;[sl]
2026.05.25 01:02:00;Sell Stop;0.01;XAUUSD;4 489.39;4 499.39;;2026.05.25 02:02:03;4 567.88;;;;cancelled
2026.05.25 01:02:00;Sell Stop;0.01;XAUUSD;4 489.39;4 499.39;;2026.05.25 02:02:03;4 567.83;;;;cancelled
2026.05.22 18:45:00;Sell Stop;0.01;XAUUSD;4 489.39;4 499.39;;2026.05.22 23:55:00;4 506.94;;;;cancelled
2026.05.22 18:45:00;Sell Stop;0.01;XAUUSD;4 489.39;4 499.39;;2026.05.22 23:55:00;4 506.81;;;;cancelled
2026.05.22 17:00:30;Sell;0.01;XAUUSD;4 505.27;4 494.04;;2026.05.22 17:14:54;4 494.73;;;10.54;[sl]
2026.05.21 20:02:00;Sell Stop;0.01;XAUUSD;4 488.11;4 498.11;;2026.05.22 11:30:01;4 526.64;;;;cancelled
2026.05.21 20:02:00;Sell Stop;0.01;XAUUSD;4 488.11;4 498.11;;2026.05.22 11:30:01;4 526.75;;;;cancelled
2026.05.21 07:02:00;Buy Stop;0.01;XAUUSD;4 570.77;4 560.77;;2026.05.21 16:02:00;4 508.49;;;;cancelled
2026.05.21 07:02:00;Buy Stop;0.01;XAUUSD;4 570.77;4 560.77;;2026.05.21 12:30:00;4 537.28;;;;cancelled
2026.05.20 04:36:09;Sell;0.01;XAUUSD;4 463.85;4 463.85;;2026.05.20 04:37:32;4 464.07;;;-0.22;[sl]
2026.05.20 04:36:09;Sell;0.01;XAUUSD;4 463.99;4 463.99;;2026.05.20 04:37:32;4 464.07;;;-0.08;[sl]
2026.05.19 16:31:22;Sell;0.01;XAUUSD;4 473.21;4 465.60;;2026.05.19 16:31:51;4 465.63;;;7.58;[sl]
2026.05.15 17:45:00;Sell Stop;0.01;XAUUSD;4 511.27;4 521.27;;2026.05.15 23:55:01;4 538.15;;;;cancelled
2026.05.15 17:45:00;Sell Stop;0.01;XAUUSD;4 511.27;4 521.27;;2026.05.15 23:15:01;4 538.34;;;;cancelled
2026.05.15 16:37:26;Sell;0.01;XAUUSD;4 530.85;4 523.03;;2026.05.15 16:44:33;4 523.08;;;7.77;[sl]
2026.05.15 16:37:26;Sell;0.01;XAUUSD;4 530.87;4 523.03;;2026.05.15 16:44:33;4 523.08;;;7.79;[sl]
2026.05.14 22:13:58;Sell;0.01;XAUUSD;4 666.91;4 656.98;;2026.05.14 22:41:39;4 657.06;;;9.85;[sl]
2026.05.14 16:42:27;Sell;0.01;XAUUSD;4 668.09;4 678.84;;2026.05.14 16:45:08;4 679.35;;;-11.26;[sl]
2026.05.14 07:00:38;Sell;0.01;XAUUSD;4 669.45;4 679.44;;2026.05.14 07:08:47;4 679.48;;;-10.03;[sl]
2026.05.12 20:15:00;Sell Stop;0.01;XAUUSD;4 638.36;4 648.36;;2026.05.13 22:02:02;4 685.38;;;;cancelled
2026.05.13 18:45:00;Sell Stop;0.01;XAUUSD;4 669.44;4 679.44;;2026.05.13 22:02:01;4 684.98;;;;cancelled
2026.05.12 20:15:00;Sell Stop;0.01;XAUUSD;4 638.36;4 648.36;;2026.05.13 18:45:00;4 699.29;;;;cancelled
2026.05.12 04:30:00;Buy Stop;0.01;XAUUSD;4 773.58;4 763.58;;2026.05.12 10:02:02;4 695.11;;;;cancelled
2026.05.12 04:30:00;Buy Stop;0.01;XAUUSD;4 773.58;4 763.58;;2026.05.12 10:02:02;4 695.19;;;;cancelled
2026.05.12 01:46:25;Buy;0.01;XAUUSD;4 753.82;4 762.45;;2026.05.12 02:52:22;4 762.73;;;8.91;[sl]
2026.05.08 04:02:00;Sell Stop;0.01;XAUUSD;4 687.73;4 697.73;;2026.05.08 23:55:01;4 714.94;;;;cancelled
2026.05.08 04:30:00;Sell Stop;0.01;XAUUSD;4 678.76;4 688.76;;2026.05.08 23:55:00;4 714.99;;;;cancelled
2026.05.07 19:02:00;Buy Stop;0.01;XAUUSD;4 764.91;4 754.91;;2026.05.08 02:02:03;4 687.97;;;;cancelled
2026.05.07 16:32:56;Buy;0.01;XAUUSD;4 754.85;4 743.63;;2026.05.07 16:45:58;4 742.95;;;-11.90;[sl]
2026.05.07 09:31:31;Buy;0.01;XAUUSD;4 724.50;4 732.93;;2026.05.07 09:34:50;4 732.79;;;8.29;[sl]
2026.05.06 02:12:51;Buy;0.01;XAUUSD;4 588.45;4 596.84;;2026.05.06 03:01:24;4 596.76;;;8.31;[sl]
2026.05.04 22:30:00;Sell Stop;0.01;XAUUSD;4 500.70;4 510.70;;2026.05.05 17:02:00;4 578.13;;;;cancelled
2026.05.04 18:49:19;Sell;0.01;XAUUSD;4 525.54;4 514.41;;2026.05.04 18:51:30;4 514.62;;;10.92;[sl]
2026.05.04 18:21:36;Sell;0.01;XAUUSD;4 524.47;4 516.22;;2026.05.04 18:21:58;4 516.00;;;8.47;[sl]
2026.05.01 15:15:00;Sell Stop;0.01;XAUUSD;4 560.29;4 570.29;;2026.05.01 17:02:00;4 637.57;;;;cancelled
2026.04.30 17:02:00;Buy Stop;0.01;XAUUSD;4 646.94;4 636.94;;2026.05.01 11:02:00;4 581.70;;;;cancelled
2026.04.29 18:45:00;Sell Stop;0.01;XAUUSD;4 510.20;4 520.20;;2026.04.30 11:02:00;4 601.21;;;;cancelled
2026.04.29 12:50:22;Sell;0.01;XAUUSD;4 554.07;4 564.84;;2026.04.29 13:09:34;4 564.97;;;-10.90;[sl]
2026.04.28 05:00:06;Sell;0.01;XAUUSD;4 666.39;4 677.13;;2026.04.28 05:12:03;4 677.15;;;-10.76;[sl]
2026.04.27 04:15:00;Buy Stop;0.01;XAUUSD;4 740.50;4 730.50;;2026.04.27 19:02:00;4 669.16;;;;cancelled
2026.04.24 10:45:00;Sell Stop;0.01;XAUUSD;4 657.74;4 667.74;;2026.04.24 18:02:01;4 724.42;;;;cancelled
2026.04.24 07:22:09;Sell;0.01;XAUUSD;4 661.88;4 674.20;;2026.04.24 07:47:50;4 674.19;;;-12.31;[sl]
2026.04.23 20:46:42;Sell;0.01;XAUUSD;4 665.66;4 678.54;;2026.04.23 20:47:36;4 679.14;;;-13.48;[sl]
2026.04.23 20:42:13;Sell;0.01;XAUUSD;4 683.63;4 674.29;;2026.04.23 20:44:30;4 674.46;;;9.17;[sl]
2026.04.23 13:09:32;Sell;0.01;XAUUSD;4 692.29;4 702.46;;2026.04.23 14:19:55;4 702.62;;;-10.33;[sl]
2026.04.21 17:46:40;Sell;0.01;XAUUSD;4 731.10;4 747.07;;2026.04.21 18:10:56;4 747.60;;;-16.50;[sl]
2026.04.21 16:06:25;Sell;0.01;XAUUSD;4 771.70;4 762.67;;2026.04.21 16:15:10;4 762.29;;;9.41;[sl]
2026.04.17 19:30:00;Buy Stop;0.01;XAUUSD;4 891.48;4 881.48;;2026.04.17 23:55:00;4 833.95;;;;cancelled
2026.04.17 06:30:00;Sell Stop;0.01;XAUUSD;4 767.60;4 777.60;;2026.04.17 16:02:01;4 837.97;;;;cancelled
2026.04.17 04:12:20;Sell;0.01;XAUUSD;4 769.06;4 783.18;;2026.04.17 04:15:59;4 783.18;;;-14.12;[sl]
2026.04.15 05:45:00;Buy Stop;0.01;XAUUSD;4 871.60;4 861.60;;2026.04.15 21:02:00;4 792.16;;;;cancelled
2026.04.13 04:15:00;Sell Stop;0.01;XAUUSD;4 639.96;4 649.96;;2026.04.14 02:02:00;4 761.28;;;;cancelled
2026.04.10 22:30:01;Buy Stop;0.01;XAUUSD;4 795.20;4 785.20;;2026.04.10 23:55:00;4 749.67;;;;cancelled
2026.04.09 23:45:00;Buy Stop;0.01;XAUUSD;4 801.25;4 791.25;;2026.04.10 23:55:00;4 749.61;;;;cancelled
2026.04.09 07:15:00;Sell Stop;0.01;XAUUSD;4 698.56;4 708.56;;2026.04.09 19:02:01;4 795.86;;;;cancelled
2026.04.08 08:45:00;Buy Stop;0.01;XAUUSD;4 857.42;4 847.42;;2026.04.08 22:02:00;4 706.52;;;;cancelled
2026.04.07 17:06:14;Sell;0.01;XAUUSD;4 614.47;4 626.24;;2026.04.07 17:21:22;4 626.52;;;-12.05;[sl]
2026.04.06 05:30:00;Sell Stop;0.01;XAUUSD;4 600.80;4 610.80;;2026.04.07 08:45:00;4 631.27;;;;cancelled
2026.04.02 14:30:01;Sell Stop;0.01;XAUUSD;4 554.10;4 564.10;;2026.04.07 07:15:01;4 646.25;;;;cancelled
2026.04.02 04:15:00;Buy Stop;0.01;XAUUSD;4 800.50;4 790.50;;2026.04.02 05:02:00;4 693.02;;;;cancelled
2026.04.02 02:15:12;Buy;0.01;XAUUSD;4 796.92;4 783.02;;2026.04.02 02:45:52;4 781.95;;;-14.97;[sl]
2026.04.01 09:48:12;Buy;0.01;XAUUSD;4 725.06;4 714.24;;2026.04.01 10:15:06;4 714.07;;;-10.99;[sl]
2026.03.31 17:02:51;Buy;0.01;XAUUSD;4 622.34;4 609.62;;2026.03.31 17:06:14;4 609.80;;;-12.54;[sl]
2026.03.31 04:24:56;Buy;0.01;XAUUSD;4 585.79;4 593.30;;2026.03.31 04:40:05;4 593.15;;;7.36;[sl]
2026.03.30 14:44:50;Buy;0.01;XAUUSD;4 557.47;4 565.31;;2026.03.30 14:45:01;4 564.74;;;7.27;[sl]
2026.03.27 06:30:00;Sell Stop;0.01;XAUUSD;4 351.04;4 361.04;;2026.03.27 18:02:00;4 510.29;;;;cancelled
2026.03.26 19:21:27;Sell;0.01;XAUUSD;4 408.44;4 400.54;;2026.03.26 19:22:09;4 401.26;;;7.18;[sl]
2026.03.26 08:30:06;Sell;0.01;XAUUSD;4 482.63;4 477.43;;2026.03.26 08:48:05;4 477.73;;;4.90;[sl]
2026.03.25 09:15:00;Buy Stop;0.01;XAUUSD;4 602.59;4 592.59;;2026.03.26 04:02:00;4 538.02;;;;cancelled
2026.03.23 11:15:01;Sell Stop;0.01;XAUUSD;4 098.98;4 108.98;;2026.03.23 16:02:00;4 453.23;;;;cancelled
2026.03.23 08:45:21;Sell;0.01;XAUUSD;4 319.93;4 309.93;;2026.03.23 08:55:35;4 309.99;;;9.94;[sl]
2026.03.20 21:50:35;Sell;0.01;XAUUSD;4 500.55;4 512.61;;2026.03.20 21:51:01;4 513.76;;;-13.21;[sl]
2026.03.19 09:35:11;Sell;0.01;XAUUSD;4 799.65;4 799.65;;2026.03.19 09:39:06;4 799.70;;;-0.05;[sl]
2026.03.18 23:11:58;Sell;0.01;XAUUSD;4 831.40;4 816.00;;2026.03.18 23:36:35;4 816.22;;;15.18;[sl]
2026.03.18 13:35:38;Sell;0.01;XAUUSD;4 961.46;4 977.50;;2026.03.18 13:39:09;4 977.56;;;-16.10;[sl]
2026.03.18 13:35:34;Sell;0.01;XAUUSD;4 970.56;4 970.56;;2026.03.18 13:36:27;4 970.80;;;-0.24;[sl]
2026.03.17 18:34:44;Sell;0.01;XAUUSD;4 992.17;4 980.99;;2026.03.17 18:42:40;4 981.55;;;10.62;[sl]
2026.03.13 17:55:23;Sell;0.01;XAUUSD;5 052.04;5 046.69;;2026.03.13 17:58:11;5 046.65;;;5.39;[sl]
2026.03.12 18:11:02;Sell;0.01;XAUUSD;5 124.61;5 117.83;;2026.03.12 18:11:29;5 118.03;;;6.58;[sl]
2026.03.10 21:30:00;Buy Stop;0.01;XAUUSD;5 238.70;5 228.70;;2026.03.12 02:02:00;5 143.14;;;;cancelled
2026.03.10 18:31:33;Buy;0.01;XAUUSD;5 230.63;5 230.63;;2026.03.10 18:51:42;5 230.45;;;-0.18;[sl]
2026.03.10 16:00:51;Buy;0.01;XAUUSD;5 195.86;5 217.56;;2026.03.10 16:30:19;5 217.63;;;21.77;[sl]
2026.03.10 11:30:54;Buy;0.01;XAUUSD;5 188.44;5 176.74;;2026.03.10 13:05:55;5 176.17;;;-12.27;[sl]
2026.03.09 12:15:00;Sell Stop;0.01;XAUUSD;5 014.84;5 024.84;;2026.03.10 05:02:00;5 183.31;;;;cancelled
2026.03.09 02:02:00;Buy Stop;0.01;XAUUSD;5 198.00;5 188.00;;2026.03.09 04:02:00;5 021.17;;;;cancelled
2026.03.05 23:30:00;Sell Stop;0.01;XAUUSD;5 050.91;5 060.91;;2026.03.06 18:02:00;5 143.53;;;;cancelled
2026.03.03 18:15:00;Sell Stop;0.01;XAUUSD;4 996.12;5 006.12;;2026.03.06 18:02:00;5 143.31;;;;cancelled
2026.03.05 15:22:10;Sell;0.01;XAUUSD;5 105.35;5 091.87;;2026.03.05 15:23:18;5 092.39;;;12.96;[sl]
2026.03.03 16:44:06;Sell;0.01;XAUUSD;5 069.81;5 069.81;;2026.03.03 16:44:30;5 069.93;;;-0.12;[sl]
2026.03.03 13:07:40;Sell;0.01;XAUUSD;5 222.27;5 214.26;;2026.03.03 13:08:03;5 216.89;;;5.38;[sl]
2026.03.03 11:25:30;Sell;0.01;XAUUSD;5 258.60;5 237.86;;2026.03.03 11:28:45;5 239.17;;;19.43;[sl]
2026.03.03 11:25:14;Sell;0.01;XAUUSD;5 277.16;5 253.76;;2026.03.03 11:26:06;5 253.87;;;23.29;[sl]
2026.03.02 12:45:00;Buy Stop;0.01;XAUUSD;5 419.52;5 409.52;;2026.03.02 18:02:00;5 268.95;;;;cancelled
2026.03.02 09:07:52;Buy;0.01;XAUUSD;5 395.45;5 412.18;;2026.03.02 09:29:43;5 410.58;;;15.13;[sl]
2026.02.27 15:15:27;Buy;0.01;XAUUSD;5 218.74;5 228.79;;2026.02.27 15:30:05;5 227.87;;;9.13;[sl]
2026.02.27 15:07:26;Buy;0.01;XAUUSD;5 201.47;5 232.58;;2026.02.27 15:29:18;5 232.56;;;31.09;[sl]
2026.02.25 18:46:15;Buy;0.01;XAUUSD;5 211.29;5 200.70;;2026.02.25 21:05:12;5 200.62;;;-10.67;[sl]
2026.02.24 17:02:00;Sell Stop;0.01;XAUUSD;5 092.44;5 102.44;;2026.02.25 08:02:00;5 198.82;;;;cancelled
2026.02.24 03:15:01;Buy Stop;0.01;XAUUSD;5 249.93;5 239.93;;2026.02.24 15:02:00;5 157.54;;;;cancelled
2026.02.23 16:36:41;Buy;0.01;XAUUSD;5 177.09;5 193.40;;2026.02.23 16:55:18;5 193.41;;;16.32;[sl]
2026.02.20 15:50:04;Buy;0.01;XAUUSD;5 042.87;5 042.87;;2026.02.20 16:37:26;5 040.97;;;-1.90;[sl]
2026.02.20 08:23:23;Buy;0.01;XAUUSD;5 022.29;5 022.29;;2026.02.20 08:29:02;5 021.85;;;-0.44;[sl]
2026.02.19 17:34:42;Buy;0.01;XAUUSD;5 022.11;5 012.08;;2026.02.19 17:51:00;5 011.95;;;-10.16;[sl]
2026.02.19 08:45:04;Buy;0.01;XAUUSD;5 011.09;5 011.09;;2026.02.19 09:55:37;5 011.05;;;-0.04;[sl]
2026.02.17 16:01:09;Sell;0.01;XAUUSD;4 859.99;4 859.99;;2026.02.17 16:03:11;4 860.45;;;-0.46;[sl]
2026.02.12 15:47:30;Buy;0.01;XAUUSD;5 080.96;5 070.90;;2026.02.12 16:04:07;5 070.68;;;-10.28;[sl]
2026.02.11 12:40:52;Buy;0.01;XAUUSD;5 083.33;5 091.83;;2026.02.11 12:46:13;5 091.55;;;8.22;[sl]
2026.02.11 12:44:08;Buy;0.01;XAUUSD;5 087.28;5 092.49;;2026.02.11 12:46:13;5 091.51;;;4.23;[sl]
2026.02.10 16:16:26;Buy;0.01;XAUUSD;5 064.12;5 069.97;;2026.02.10 16:35:38;5 069.91;;;5.79;[sl]
2026.02.09 17:33:09;Buy;0.01;XAUUSD;5 050.79;5 071.31;;2026.02.09 18:27:12;5 071.03;;;20.24;[sl]
2026.02.05 23:33:50;Sell;0.01;XAUUSD;4 790.15;4 771.24;;2026.02.05 23:34:54;4 771.86;;;18.29;[sl]
2026.02.05 04:47:48;Sell;0.01;XAUUSD;4 844.92;4 859.96;;2026.02.05 04:48:10;4 861.93;;;-17.01;[sl]
2026.02.04 02:15:49;Buy;0.01;XAUUSD;4 994.27;4 984.07;;2026.02.04 02:26:34;4 983.96;;;-10.31;[sl]
2026.02.03 18:16:14;Buy;0.01;XAUUSD;4 951.77;4 962.17;;2026.02.03 18:18:24;4 962.27;;;10.50;[sl]
2026.02.03 15:46:20;Buy;0.01;XAUUSD;4 950.59;4 939.23;;2026.02.03 15:50:45;4 939.23;;;-11.36;[sl]
