Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,05/04/2026 13:21,05/04/2026 13:26,XAUUSD,Sell,0.010,0.00000,0.00000,4533.26000,4543.26000,0.0000,0.0000,-1000.0,-10.00,-1.71,"Hoko GOLD",00:00:05:00,20.0,1m,1193.0,5.18,193.0,1.93,-1000.0,-10.0,16.2,0.0,-1193.00,-11.93
,05/04/2026 13:21,05/04/2026 13:26,XAUUSD,Sell,0.010,0.00000,0.00000,4533.21000,4543.12000,0.0000,0.0000,-991.0,-9.91,-1.67,"Hoko GOLD",00:00:04:59,20.0,59s,1179.0,5.27,188.0,1.8800000000000001,-991.0,-9.91,15.9,0.0,-1179.00,-11.79
,05/01/2026 17:00,05/01/2026 17:11,XAUUSD,Sell,0.010,0.00000,0.00000,4635.69000,4643.19000,0.0000,0.0000,-750.0,-7.50,-1.25,"Hoko GOLD",00:00:11:05,45.5,5m,923.0,4.34,173.0,1.73,-750.0,-7.5,18.7,0.0,-923.00,-9.23
,04/30/2026 11:04,04/30/2026 11:04,XAUUSD,Sell,0.010,0.00000,0.00000,4609.80000,4618.79000,0.0000,0.0000,-899.0,-8.99,-1.47,"Hoko GOLD",00:00:00:25,,,,,,,,,,,,
,04/29/2026 16:25,04/29/2026 17:01,XAUUSD,Sell,0.010,0.00000,0.00000,4534.62000,4523.59000,0.0000,0.0000,1103.0,11.03,1.84,"Hoko GOLD",00:00:35:56,88.9,31m,1893.0,0.12,2410.0,24.1,-301.0,-3.0100000000000002,88.9,51.8,-1307.00,-13.07
,04/29/2026 11:35,04/29/2026 11:46,XAUUSD,Sell,0.010,0.00000,0.00000,4560.17000,4571.74000,0.0000,0.0000,-1157.0,-11.57,-1.89,"Hoko GOLD",00:00:10:42,9.1,58s,1368.0,5.49,211.0,2.11,-1157.0,-11.57,15.4,0.0,-1368.00,-13.68
,04/28/2026 08:40,04/28/2026 10:00,XAUUSD,Sell,0.010,0.00000,0.00000,4632.04000,4629.83000,0.0000,0.0000,221.0,2.21,0.36,"Hoko GOLD",00:01:20:17,67.5,54m,1744.0,1.12,843.0,8.43,-946.0,-9.46,47.1,65.2,-622.00,-6.22
,04/28/2026 08:00,04/28/2026 08:40,XAUUSD,Sell,0.010,0.00000,0.00000,4664.87000,4632.76000,0.0000,0.0000,3211.0,32.11,5.56,"Hoko GOLD",00:00:39:25,97.5,38m,835.0,0.04,3211.0,32.11,-117.0,-1.17,96.5,100.0,0.00,0.00
,04/28/2026 08:00,04/28/2026 08:40,XAUUSD,Sell,0.010,0.00000,0.00000,4664.92000,4633.50000,0.0000,0.0000,3142.0,31.42,5.76,"Hoko GOLD",00:00:39:24,97.5,38m,835.0,0.04,3142.0,31.42,-112.0,-1.12,96.6,100.0,0.00,0.00
,04/27/2026 18:00,04/28/2026 01:01,XAUUSD,Sell,0.010,0.00000,0.00000,4678.70000,4685.08000,0.0000,0.1900,-638.0,-6.19,-1.12,"Hoko GOLD",00:07:01:20,35.2,2h 28m,1829.0,0.60,1140.0,11.4,-689.0,-6.890000000000001,62.3,2.8,-1778.00,-17.78
,04/10/2026 16:00,04/10/2026 17:15,XAUUSD,Sell,0.010,0.00000,0.00000,4771.05000,4782.96000,0.0000,0.0000,-1191.0,-11.91,-2.11,"Hoko GOLD",00:01:15:16,21.4,16m,1547.0,3.35,356.0,3.56,-1191.0,-11.91,23.0,0.0,-1547.00,-15.47
,04/07/2026 17:04,04/07/2026 17:23,XAUUSD,Sell,0.010,0.00000,0.00000,4622.65000,4634.63000,0.0000,0.0000,-1198.0,-11.98,-2.08,"Hoko GOLD",00:00:18:27,57.9,10m,2514.0,0.91,1316.0,13.16,-1198.0,-11.98,52.3,0.0,-2514.00,-25.14
,04/07/2026 17:00,04/07/2026 17:02,XAUUSD,Buy,0.010,0.00000,0.00000,4643.55000,4632.76000,0.0000,0.0000,-1079.0,-10.79,-1.84,"Hoko GOLD",00:00:02:10,,,,,,,,,,,,
,04/02/2026 20:00,04/02/2026 21:48,XAUUSD,Sell,0.010,0.00000,0.00000,4658.99000,4668.48000,0.0000,0.0000,-949.0,-9.49,-1.59,"Hoko GOLD",00:01:48:13,64.3,1h 9m,2119.0,0.81,1170.0,11.700000000000001,-949.0,-9.49,55.2,0.0,-2119.00,-21.19
,04/02/2026 04:06,04/02/2026 04:07,XAUUSD,Sell,0.010,0.00000,0.00000,4735.32000,4725.63000,0.0000,0.0000,969.0,9.69,1.65,"Hoko GOLD",00:00:01:03,,,,,,,,,,,,
,04/01/2026 18:36,04/01/2026 19:00,XAUUSD,Buy,0.010,0.00000,0.00000,4781.97000,4785.46000,0.0000,0.0000,349.0,3.49,0.60,"Hoko GOLD",00:00:24:13,83.4,20m,328.0,0.44,538.0,5.38,-236.0,-2.36,69.5,75.6,-189.00,-1.89
,04/01/2026 09:48,04/01/2026 10:00,XAUUSD,Buy,0.010,0.00000,0.00000,4723.91000,4730.49000,0.0000,0.0000,658.0,6.58,1.14,"Hoko GOLD",00:00:12:02,83.4,10m,250.0,0.34,733.0,7.33,-250.0,-2.5,74.6,92.4,-75.00,-0.75
,03/23/2026 03:34,03/23/2026 03:35,XAUUSD,Sell,0.010,0.00000,0.00000,4403.35000,4377.76000,0.0000,0.0000,2559.0,25.59,4.65,"Hoko GOLD",00:00:00:40,,,,,,,,,,,,
,03/12/2026 04:01,03/12/2026 04:44,XAUUSD,Sell,0.010,0.00000,0.00000,5162.41000,5170.69000,0.0000,0.0000,-828.0,-8.28,-1.48,"Hoko GOLD",00:00:43:29,81.4,35m,1730.0,0.92,902.0,9.02,-828.0,-8.28,52.1,0.0,-1730.00,-17.30
,03/10/2026 14:08,03/10/2026 14:31,XAUUSD,Buy,0.010,0.00000,0.00000,5190.41000,5178.80000,0.0000,0.0000,-1161.0,-11.61,-2.03,"Hoko GOLD",00:00:22:21,4.4,59s,1226.0,17.89,65.0,0.65,-1161.0,-11.61,5.3,0.0,-1226.00,-12.26
,03/03/2026 13:28,03/03/2026 13:29,XAUUSD,Sell,0.010,0.00000,0.00000,5156.97000,5132.83000,0.0000,0.0000,2414.0,24.14,4.42,"Hoko GOLD",00:00:00:45,,,,,,,,,,,,
,03/03/2026 12:01,03/03/2026 12:03,XAUUSD,Sell,0.010,0.00000,0.00000,5271.07000,5282.49000,0.0000,0.0000,-1142.0,-11.42,-2.05,"Hoko GOLD",00:00:02:14,,,,,,,,,,,,
,03/02/2026 08:08,03/02/2026 09:01,XAUUSD,Buy,0.010,0.00000,0.00000,5377.72000,5385.54000,0.0000,0.0000,782.0,7.82,1.42,"Hoko GOLD",00:00:53:17,68.6,36m,568.0,0.27,1116.0,11.16,-306.0,-3.06,78.5,76.5,-334.00,-3.34
,02/26/2026 16:30,02/26/2026 16:34,XAUUSD,Sell,0.010,0.00000,0.00000,5150.13000,5163.66000,0.0000,0.0000,-1353.0,-13.53,-2.40,"Hoko GOLD",00:00:03:44,,,,,,,,,,,,
,02/24/2026 15:59,02/24/2026 16:00,XAUUSD,Sell,0.010,0.00000,0.00000,5115.97000,5115.63000,0.0000,0.0000,34.0,0.34,0.06,"Hoko GOLD",00:00:01:21,,,,,,,,,,,,
,02/23/2026 16:36,02/23/2026 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,5176.72000,5190.64000,0.0000,0.0000,1392.0,13.92,2.53,"Hoko GOLD",00:00:23:56,100.0,23m,1086.0,0.00,2278.0,22.78,0.0,0.0,100.0,61.1,-886.00,-8.86
,02/17/2026 16:01,02/17/2026 16:01,XAUUSD,Sell,0.010,0.00000,0.00000,4843.96000,4851.69000,0.0000,0.0000,-773.0,-7.73,-1.39,"Hoko GOLD",00:00:00:08,,,,,,,,,,,,
,02/17/2026 11:00,02/17/2026 12:00,XAUUSD,Buy,0.010,0.00000,0.00000,4921.72000,4924.08000,0.0000,0.0000,236.0,2.36,0.43,"Hoko GOLD",00:01:00:07,47.6,28m,1201.0,0.71,741.0,7.41,-525.0,-5.25,58.5,60.1,-505.00,-5.05
,02/17/2026 07:14,02/17/2026 07:19,XAUUSD,Sell,0.010,0.00000,0.00000,4930.64000,4897.24000,0.0000,0.0000,3340.0,33.40,6.41,"Hoko GOLD",00:00:05:11,100.0,5m,157.0,0.00,3443.0,34.43,0.0,0.0,100.0,97.0,-103.00,-1.03
,02/09/2026 17:33,02/09/2026 17:50,XAUUSD,Buy,0.010,0.00000,0.00000,5050.39000,5059.88000,0.0000,0.0000,949.0,9.49,1.85,"Hoko GOLD",00:00:16:52,76.5,12m,387.0,0.24,975.0,9.75,-236.0,-2.36,80.5,97.9,-26.00,-0.26
,02/02/2026 05:41,02/02/2026 05:41,XAUUSD,Sell,0.010,0.00000,0.00000,4632.42000,4646.07000,0.0000,0.0000,-1365.0,-13.65,-2.60,"Hoko GOLD",00:00:00:37,,,,,,,,,,,,
,01/20/2026 15:59,01/20/2026 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,4738.49000,4739.08000,0.0000,0.0000,59.0,0.59,0.11,"Hoko GOLD",00:01:00:19,62.3,37m,1995.0,0.69,1182.0,11.82,-813.0,-8.13,59.2,43.7,-1123.00,-11.23
,01/20/2026 10:02,01/20/2026 11:00,XAUUSD,Buy,0.010,0.00000,0.00000,4718.41000,4728.34000,0.0000,0.0000,993.0,9.93,1.93,"Hoko GOLD",00:00:58:31,93.2,54m,770.0,0.10,1162.0,11.620000000000001,-113.0,-1.1300000000000001,91.1,86.7,-169.00,-1.69
,01/16/2026 17:31,01/16/2026 17:46,XAUUSD,Sell,0.010,0.00000,0.00000,4555.07000,4564.34000,0.0000,0.0000,-927.0,-9.27,-1.77,"Hoko GOLD",00:00:14:45,80.0,11m,2180.0,0.74,1253.0,12.530000000000001,-927.0,-9.27,57.5,0.0,-2180.00,-21.80
,01/16/2026 11:00,01/16/2026 13:00,XAUUSD,Sell,0.010,0.00000,0.00000,4602.45000,4600.75000,0.0000,0.0000,170.0,1.70,0.33,"Hoko GOLD",00:02:00:11,31.7,38m,1136.0,3.07,279.0,2.79,-857.0,-8.57,24.6,90.4,-109.00,-1.09
,01/15/2026 13:00,01/15/2026 15:03,XAUUSD,Sell,0.010,0.00000,0.00000,4620.10000,4615.68000,0.0000,0.0000,442.0,4.42,0.85,"Hoko GOLD",00:02:03:10,87.1,1h 47m,506.0,0.25,948.0,9.48,-239.0,-2.39,79.9,57.4,-506.00,-5.06
,01/15/2026 10:00,01/15/2026 11:00,XAUUSD,Sell,0.010,0.00000,0.00000,4601.95000,4604.47000,0.0000,0.0000,-252.0,-2.52,-0.48,"Hoko GOLD",00:01:00:01,23.0,13m,822.0,1.30,358.0,3.58,-464.0,-4.64,43.6,25.8,-610.00,-6.10
,01/14/2026 10:47,01/14/2026 15:00,XAUUSD,Buy,0.010,0.00000,0.00000,4637.16000,4636.67000,0.0000,0.0000,-49.0,-0.49,-0.09,"Hoko GOLD",00:04:12:54,11.5,29m,1263.0,5.45,196.0,1.96,-1067.0,-10.67,15.5,80.6,-245.00,-2.45
,01/13/2026 16:47,01/13/2026 17:02,XAUUSD,Buy,0.010,0.00000,0.00000,4632.00000,4618.78000,0.0000,0.0000,-1322.0,-13.22,-2.47,"Hoko GOLD",00:00:15:03,6.7,1m,1529.0,8.62,159.0,1.59,-1370.0,-13.700000000000001,10.4,3.1,-1481.00,-14.81
,01/13/2026 16:45,01/13/2026 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,4626.50000,4628.57000,0.0000,0.0000,207.0,2.07,0.39,"Hoko GOLD",00:00:15:22,66.7,10m,994.0,0.40,709.0,7.09,-285.0,-2.85,71.3,49.5,-502.00,-5.02
,01/12/2026 15:08,01/12/2026 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,4603.22000,4613.87000,0.0000,0.0000,1065.0,10.65,2.04,"Hoko GOLD",00:00:52:10,98.1,51m,743.0,0.02,1642.0,16.42,-32.0,-0.32,98.1,65.5,-577.00,-5.77
,01/12/2026 15:07,01/12/2026 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,4601.22000,4613.64000,0.0000,0.0000,1242.0,12.42,2.44,"Hoko GOLD",00:00:52:26,98.2,51m,743.0,0.01,1842.0,18.42,-22.0,-0.22,98.8,67.8,-600.00,-6.00
,01/09/2026 17:24,01/09/2026 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,4510.43000,4511.51000,0.0000,0.0000,108.0,1.08,0.21,"Hoko GOLD",00:00:30:48,54.9,16m,695.0,1.12,485.0,4.8500000000000005,-542.0,-5.42,47.2,63.3,-377.00,-3.77
,01/09/2026 15:32,01/09/2026 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,4485.51000,4492.62000,0.0000,0.0000,711.0,7.11,1.42,"Hoko GOLD",00:01:28:03,66.0,58m,1616.0,0.55,1097.0,10.97,-608.0,-6.08,64.3,77.4,-386.00,-3.86
,01/09/2026 15:32,01/09/2026 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,4485.46000,4492.73000,0.0000,0.0000,727.0,7.27,1.47,"Hoko GOLD",00:01:27:55,66.0,58m,1616.0,0.55,1102.0,11.02,-603.0,-6.03,64.6,78.0,-375.00,-3.75
,01/08/2026 14:04,01/08/2026 14:39,XAUUSD,Sell,0.010,0.00000,0.00000,4415.70000,4428.04000,0.0000,0.0000,-1234.0,-12.34,-2.44,"Hoko GOLD",00:00:34:39,40.0,13m,1885.0,2.24,581.0,5.8100000000000005,-1304.0,-13.040000000000001,30.8,3.7,-1815.00,-18.15
,01/07/2026 15:06,01/07/2026 15:56,XAUUSD,Sell,0.010,0.00000,0.00000,4440.94000,4452.51000,0.0000,0.0000,-1157.0,-11.57,-2.24,"Hoko GOLD",00:00:50:25,34.0,17m,2310.0,1.00,1153.0,11.53,-1157.0,-11.57,49.9,0.0,-2310.00,-23.10
