Tags,Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,03/20/2026 06:21,03/20/2026 06:26,XAUUSD,Buy,0.010,4728.63000,4735.18000,-0.0700,0.0000,655.0,6.48,0.23,"[tp]",0,00:00:05:32,100.0,5m,98.0,0.00,655.0,6.55,0.0,0.0,100.0,100.0,0.00,0.00
,03/18/2026 16:16,03/18/2026 16:20,EURUSD,Buy,0.010,1.14919,1.15014,-0.0700,0.0000,9.5,0.88,0.03,"from #139688774",0,00:00:04:19,100.0,4m,0.0,0.11,9.5,0.9500000000000001,0.0,0.0,100.0,100.0,0.00,0.00
,03/18/2026 16:16,03/18/2026 16:19,EURUSD,Buy,0.010,1.14919,1.14977,-0.0700,0.0000,5.8,0.51,0.02,"to #139689831",0,00:00:03:53,,,,,,,,,,,,
,03/18/2026 15:46,03/18/2026 15:59,AUDUSD,Buy,0.020,0.70640,0.70579,-0.1400,0.0000,-6.1,-1.36,-0.05,"[sl]",0,00:00:12:52,30.8,3m,8.4,2.65,2.3,0.45999999999999996,-6.1,-1.22,27.4,0.0,-8.40,-1.68
,03/13/2026 21:26,03/13/2026 23:10,GBPNZD,Sell,0.010,2.28647,2.28837,-0.0700,0.0000,-19.0,-1.17,-0.04,"from #139533736",0,00:01:44:02,,,,,,,,,,,,
,03/13/2026 11:30,03/13/2026 23:05,GBPNZD,Buy,0.020,2.28354,2.28835,-0.1400,0.0000,48.1,5.42,0.20,"from #139533728",3,00:11:35:20,22.4,2h 35m,103.4,5.07,20.4,2.448,-103.4,-12.408,16.5,122.4,27.70,3.32
,03/13/2026 20:55,03/13/2026 23:05,GBPNZD,Sell,0.010,2.28520,2.28843,-0.0700,0.0000,-32.3,-1.94,-0.07,"from #139533739[sl]",0,00:02:09:56,6.2,8m,0.8,1.25,0.4,0.024,-0.5,-0.03,44.4,3533.3,-32.70,-1.96
,03/13/2026 20:50,03/13/2026 23:05,GBPNZD,Sell,0.010,2.28467,2.28843,-0.0700,0.0000,-37.6,-2.24,-0.08,"from #139533740[sl]",0,00:02:14:31,1.5,2m,7.4,5.17,1.2,0.072,-6.2,-0.372,16.2,424.3,-38.80,-2.33
,03/13/2026 20:08,03/13/2026 23:05,GBPNZD,Sell,0.010,2.28363,2.28843,-0.0700,0.0000,-48.0,-2.84,-0.10,"from #139533741[sl]",0,00:02:56:40,17.0,30m,32.8,1.02,16.2,0.972,-16.6,-0.996,49.4,95.7,-64.20,-3.85
,03/13/2026 20:07,03/13/2026 23:05,GBPNZD,Sell,0.020,2.28351,2.28843,-0.1400,0.0000,-49.2,-5.83,-0.21,"from #139533742[sl]",0,00:02:58:07,15.8,28m,32.8,1.19,15.0,1.7999999999999998,-17.8,-2.136,45.7,95.7,-64.20,-7.70
,03/13/2026 11:19,03/13/2026 23:05,GBPNZD,Buy,0.020,2.28449,2.28835,-0.1400,0.0000,38.6,4.32,0.16,"from #139533729[tp]",3,00:11:46:09,20.5,2h 24m,112.9,10.36,10.9,1.308,-112.9,-13.548,8.8,122.4,27.70,3.32
,03/13/2026 11:05,03/13/2026 23:05,GBPNZD,Buy,0.020,2.28541,2.28835,-0.1400,0.0000,29.4,3.25,0.12,"from #139533730[tp]",2,00:11:59:24,15.3,1h 50m,122.1,71.94,1.7,0.204,-122.1,-14.652,1.4,122.4,27.70,3.32
,03/13/2026 10:56,03/13/2026 23:05,GBPNZD,Buy,0.020,2.28635,2.28835,-0.1400,0.0000,20.0,2.17,0.08,"from #139533731[tp]",2,00:12:08:41,3.5,25m,131.5,131.58,0.0,0.0,-131.5,-15.78,0.0,115.2,20.00,2.40
,03/13/2026 10:25,03/13/2026 23:05,GBPNZD,Buy,0.010,2.28723,2.28835,-0.0700,0.0000,11.2,0.58,0.02,"from #139533732[tp]",2,00:12:39:23,3.3,25m,145.6,26.53,5.3,0.318,-140.3,-8.418000000000001,3.6,104.1,5.90,0.35
,03/13/2026 10:01,03/13/2026 23:05,GBPNZD,Buy,0.010,2.28811,2.28835,-0.0700,0.0000,2.4,0.07,0.00,"from #139533733[tp]",2,00:13:04:02,1.3,10m,150.2,136.99,1.1,0.066,-149.1,-8.946,0.7,100.9,1.30,0.08
,03/13/2026 09:38,03/13/2026 23:05,GBPNZD,Buy,0.010,2.28967,2.28835,-0.0700,0.0000,-13.2,-0.83,-0.03,"from #139533734[tp]",6,00:13:26:22,0.0,0s,164.7,166.67,0.0,0.0,-164.7,-9.882,0.0,92.0,-13.20,-0.79
,03/13/2026 09:38,03/13/2026 23:01,GBPNZD,Buy,0.010,2.28967,2.28758,-0.0700,0.0000,-20.9,-1.28,-0.05,"to #139533861",6,00:13:22:02,0.0,0s,164.7,166.67,0.0,0.0,-164.7,-9.882,0.0,87.3,-20.90,-1.25
,03/13/2026 10:01,03/13/2026 23:01,GBPNZD,Buy,0.010,2.28811,2.28758,-0.0700,0.0000,-5.3,-0.38,-0.01,"to #139533862",2,00:12:59:42,0.7,5m,150.2,136.99,1.1,0.066,-149.1,-8.946,0.7,95.7,-6.40,-0.38
,03/13/2026 10:25,03/13/2026 23:01,GBPNZD,Buy,0.020,2.28723,2.28758,-0.1400,0.0000,3.5,0.26,0.01,"to #139533863",2,00:12:35:03,2.7,20m,145.6,26.53,5.3,0.583,-140.3,-15.433000000000002,3.6,98.8,-1.80,-0.20
,03/13/2026 10:56,03/13/2026 23:01,GBPNZD,Buy,0.020,2.28635,2.28758,-0.1400,0.0000,12.3,1.28,0.05,"to #139533864",2,00:12:04:21,2.8,20m,131.5,131.58,0.0,0.0,-131.5,-15.78,0.0,109.4,12.30,1.48
,03/13/2026 11:05,03/13/2026 23:01,GBPNZD,Buy,0.030,2.28541,2.28756,-0.2100,0.0000,21.5,3.51,0.13,"to #139533865",2,00:11:55:04,14.7,1h 45m,122.1,71.94,1.7,0.28900000000000003,-122.1,-20.757,1.4,116.0,19.80,3.37
,03/13/2026 11:19,03/13/2026 23:01,GBPNZD,Buy,0.020,2.28449,2.28756,-0.1400,0.0000,30.7,3.41,0.12,"to #139533866",3,00:11:41:49,19.9,2h 19m,112.9,10.36,10.9,1.308,-112.9,-13.548,8.8,116.0,19.80,2.38
,03/13/2026 11:30,03/13/2026 23:01,GBPNZD,Buy,0.020,2.28354,2.28756,-0.1400,0.0000,40.2,4.51,0.16,"to #139533867",3,00:11:30:54,21.8,2h 30m,103.4,5.07,20.4,2.448,-103.4,-12.408,16.5,116.0,19.80,2.38
,03/13/2026 20:56,03/13/2026 23:01,GBPNZD,Sell,0.010,2.28523,2.28757,-0.0700,0.0000,-23.4,-1.42,-0.05,"from #139530999",0,00:02:04:38,8.9,11m,0.8,0.14,0.7,0.041999999999999996,-0.1,-0.006,87.5,2912.5,-24.10,-1.45
,03/13/2026 21:07,03/13/2026 23:01,GBPNZD,Sell,0.010,2.28582,2.28757,-0.0700,0.0000,-17.5,-1.08,-0.04,"from #139531142",0,00:01:53:04,,,,,,,,,,,,
,03/13/2026 21:26,03/13/2026 23:01,GBPNZD,Sell,0.010,2.28647,2.28755,-0.0700,0.0000,-10.8,-0.69,-0.02,"to #139533860",0,00:01:34:52,,,,,,,,,,,,
,03/13/2026 20:07,03/13/2026 23:00,GBPNZD,Sell,0.030,2.28351,2.28757,-0.2100,0.0000,-40.6,-7.25,-0.26,"to #139533856",0,00:02:53:45,16.2,28m,32.8,1.19,15.0,2.5500000000000003,-17.8,-3.0260000000000002,45.7,69.5,-55.60,-9.45
,03/13/2026 20:08,03/13/2026 23:00,GBPNZD,Sell,0.010,2.28363,2.28757,-0.0700,0.0000,-39.4,-2.35,-0.08,"to #139533857",0,00:02:52:18,17.5,30m,32.8,1.02,16.2,0.972,-16.6,-0.996,49.4,69.5,-55.60,-3.34
,03/13/2026 20:50,03/13/2026 23:00,GBPNZD,Sell,0.010,2.28467,2.28757,-0.0700,0.0000,-29.0,-1.74,-0.06,"to #139533858",0,00:02:10:09,1.6,2m,7.4,5.17,1.2,0.072,-6.2,-0.372,16.2,308.1,-30.20,-1.81
,03/13/2026 20:55,03/13/2026 23:00,GBPNZD,Sell,0.010,2.28520,2.28757,-0.0700,0.0000,-23.7,-1.44,-0.05,"to #139533859",0,00:02:05:34,6.5,8m,0.8,1.25,0.4,0.024,-0.5,-0.03,44.4,2577.8,-24.10,-1.45
,03/13/2026 20:08,03/13/2026 22:58,GBPNZD,Sell,0.030,2.28363,2.28723,-0.2100,0.0000,-36.0,-6.46,-0.23,"to #139533741",0,00:02:50:17,17.7,30m,32.8,1.02,16.2,2.754,-16.6,-2.8220000000000005,49.4,59.1,-52.20,-8.87
,03/13/2026 20:07,03/13/2026 22:58,GBPNZD,Sell,0.050,2.28351,2.28727,-0.3500,0.0000,-37.6,-11.22,-0.40,"to #139533742",0,00:02:51:44,16.4,28m,32.8,1.19,15.0,4.35,-17.8,-5.162,45.7,60.4,-52.60,-15.25
,03/13/2026 21:26,03/13/2026 22:58,GBPNZD,Sell,0.030,2.28647,2.28723,-0.2100,0.0000,-7.6,-1.53,-0.05,"to #139533736",0,00:01:32:49,,,,,,,,,,,,
,03/13/2026 21:07,03/13/2026 22:58,GBPNZD,Sell,0.020,2.28582,2.28723,-0.1400,0.0000,-14.1,-1.77,-0.06,"to #139533737",0,00:01:51:01,,,,,,,,,,,,
,03/13/2026 20:56,03/13/2026 22:58,GBPNZD,Sell,0.010,2.28523,2.28723,-0.0700,0.0000,-20.0,-1.23,-0.04,"to #139533738",0,00:02:02:35,9.1,11m,0.8,0.14,0.7,0.041999999999999996,-0.1,-0.006,87.5,2487.5,-20.70,-1.24
,03/13/2026 20:55,03/13/2026 22:58,GBPNZD,Sell,0.030,2.28520,2.28723,-0.2100,0.0000,-20.3,-3.73,-0.13,"to #139533739",0,00:02:03:32,6.6,8m,0.8,1.25,0.4,0.068,-0.5,-0.085,44.4,2200.0,-20.70,-3.52
,03/13/2026 20:50,03/13/2026 22:58,GBPNZD,Sell,0.030,2.28467,2.28723,-0.2100,0.0000,-25.6,-4.65,-0.17,"to #139533740",0,00:02:08:07,1.6,2m,7.4,5.17,1.2,0.20400000000000001,-6.2,-1.054,16.2,262.2,-26.80,-4.56
,03/13/2026 11:19,03/13/2026 22:58,GBPNZD,Buy,0.040,2.28449,2.28715,-0.2800,0.0000,26.6,5.87,0.21,"0",3,00:11:39:42,19.3,2h 15m,112.9,10.36,10.9,2.507,-112.9,-25.967000000000002,8.8,112.7,15.70,3.61
,03/13/2026 11:05,03/13/2026 22:58,GBPNZD,Buy,0.060,2.28541,2.28715,-0.4200,0.0000,17.4,5.62,0.20,"0",2,00:11:52:57,14.1,1h 40m,122.1,71.94,1.7,0.595,-122.1,-42.73499999999999,1.4,112.7,15.70,5.49
,03/13/2026 10:56,03/13/2026 22:58,GBPNZD,Buy,0.040,2.28635,2.28715,-0.2800,0.0000,8.0,1.57,0.06,"0",2,00:12:02:14,2.1,15m,131.5,131.58,0.0,0.0,-131.5,-30.245,0.0,106.1,8.00,1.84
,03/13/2026 10:25,03/13/2026 22:58,GBPNZD,Buy,0.040,2.28723,2.28715,-0.2800,0.0000,-0.8,-0.47,-0.02,"0",2,00:12:32:56,1.4,10m,145.6,26.53,5.3,1.272,-140.3,-33.672000000000004,3.6,95.8,-6.10,-1.46
,03/13/2026 10:01,03/13/2026 22:58,GBPNZD,Buy,0.030,2.28811,2.28715,-0.2100,0.0000,-9.6,-1.88,-0.07,"0",2,00:12:57:35,0.7,5m,150.2,136.99,1.1,0.18700000000000003,-149.1,-25.347,0.7,92.9,-10.70,-1.82
,03/13/2026 09:38,03/13/2026 22:58,GBPNZD,Buy,0.020,2.28967,2.28715,-0.1400,0.0000,-25.2,-3.05,-0.11,"0",6,00:13:19:55,0.0,0s,164.7,166.67,0.0,0.0,-164.7,-19.764,0.0,84.7,-25.20,-3.02
,03/13/2026 11:30,03/13/2026 22:58,GBPNZD,Buy,0.040,2.28354,2.28715,-0.2800,0.0000,36.1,8.07,0.29,"0",3,00:11:28:46,21.2,2h 26m,103.4,5.07,20.4,4.692,-103.4,-23.782000000000004,16.5,112.7,15.70,3.61
,03/13/2026 11:02,03/13/2026 11:03,AUDUSD,Buy,0.050,0.70227,0.70240,-0.3500,0.0000,1.3,0.30,0.01,"",0,00:00:00:18,,,,,,,,,,,,
,03/11/2026 17:28,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.83,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,03/11/2026 16:37,03/11/2026 17:01,EURUSD,Buy,0.010,1.15837,1.16066,-0.0700,0.0000,22.9,2.22,0.08,"",0,00:00:24:42,66.7,16m,8.9,0.14,27.8,2.7800000000000002,-4.0,-0.4,87.4,84.6,-4.90,-0.49
,03/11/2026 13:13,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,2.60,0,"PF transfer from 30003317",0,00:00:00:00,,,,,,,,,,,,
,03/09/2026 22:23,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.09,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,03/09/2026 22:23,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.21,0,"PPF-30003317-7233616",0,00:00:00:00,,,,,,,,,,,,
,03/09/2026 22:22,03/09/2026 22:23,GBPUSD,Buy,0.040,1.34221,1.34329,-0.2800,0.0000,10.8,4.04,0.14,"0",6,00:00:00:40,,,,,,,,,,,,
,02/25/2026 12:34,02/25/2026 13:24,NZDUSD,Buy,0.010,0.59685,0.59606,-0.0700,0.0000,-7.9,-0.86,-0.03,"[sl]",0,00:00:49:44,14.1,7m,9.6,4.65,1.7,0.17,-7.9,-0.79,17.7,0.0,-9.60,-0.96
,02/25/2026 11:56,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.22,0,"PPF-30003317-250072858",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:56,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.22,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:36,02/25/2026 11:56,USDJPY,Buy,0.010,156.32200,156.55100,-0.0700,0.0000,22.9,1.39,0.05,"from #138807176",0,00:00:19:27,100.0,19m,8.6,0.04,23.8,1.428,0.0,0.0,100.0,96.2,-0.90,-0.05
,02/25/2026 11:36,02/25/2026 11:56,USDJPY,Buy,0.010,156.32200,156.53300,-0.0700,0.0000,21.1,1.28,0.05,"to #138807216",0,00:00:19:21,100.0,19m,8.6,0.04,23.8,1.428,0.0,0.0,100.0,88.7,-2.70,-0.16
,02/25/2026 11:56,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.21,0,"PPF-30003317-250072858",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:36,02/25/2026 11:55,USDJPY,Buy,0.020,156.32200,156.54300,-0.1400,0.0000,22.1,2.68,0.10,"to #138807176",0,00:00:19:09,100.0,19m,8.6,0.05,22.1,2.873,0.0,0.0,100.0,100.0,0.00,0.00
,02/25/2026 11:55,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.02,0,"PPF-30003317-250072858",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:55,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.21,0,"PPF-30003317-250072858",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:36,02/25/2026 11:55,USDJPY,Buy,0.030,156.32200,156.54400,-0.2100,0.0000,22.2,4.04,0.15,"to #138807161",0,00:00:18:44,100.0,18m,8.6,0.05,22.2,4.218,0.0,0.0,100.0,100.0,0.00,0.00
,02/25/2026 11:34,02/25/2026 11:55,USDJPY,Buy,0.040,156.48900,156.51800,-0.2800,0.0000,2.9,0.46,0.02,"",0,00:00:20:58,19.1,4m,13.0,2.65,4.9,1.2740000000000002,-13.0,-3.38,27.4,88.8,-2.00,-0.52
,02/25/2026 11:36,02/25/2026 11:55,USDJPY,Buy,0.070,156.41100,156.51500,-0.4900,0.0000,10.4,4.16,0.15,"",0,00:00:18:34,84.3,15m,8.6,0.28,12.7,5.715,-3.6,-1.62,77.9,85.9,-2.30,-1.03
,02/25/2026 11:22,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.04,0,"PPF-30003317-250072858",0,00:00:00:00,,,,,,,,,,,,
,02/25/2026 11:01,02/25/2026 11:22,AUDUSD,Buy,0.010,0.70978,0.71008,-0.0700,0.0000,3.0,0.23,0.01,"",0,00:00:20:44,33.4,6m,2.3,0.51,4.5,0.45,-2.3,-0.22999999999999998,66.2,77.9,-1.50,-0.15
,02/23/2026 04:50,02/25/2026 10:25,NZDUSD,Buy,0.020,0.59830,0.59800,-0.1400,-0.1700,-3.0,-0.91,-0.03,"from #138801847[sl]",3,02:05:34:55,12.5,6h 41m,45.7,5.55,7.1,1.42,-39.4,-7.88,15.3,78.3,-10.10,-2.02
,02/23/2026 04:50,02/25/2026 10:03,NZDUSD,Buy,0.010,0.59830,0.59859,-0.0700,-0.0800,2.9,0.14,0.01,"to #138801935",3,02:05:13:30,12.6,6h 42m,45.7,5.55,7.1,0.71,-39.4,-3.94,15.3,91.0,-4.20,-0.42
,02/23/2026 04:50,02/25/2026 10:00,NZDUSD,Buy,0.030,0.59830,0.59861,-0.2100,-0.2500,3.1,0.47,0.02,"to #138801847",3,02:05:10:39,12.6,6h 42m,45.7,5.55,7.1,2.13,-39.4,-11.819999999999999,15.3,91.4,-4.00,-1.20
,02/23/2026 04:50,02/25/2026 10:00,NZDUSD,Buy,0.030,0.59830,0.59853,-0.2100,-0.2500,2.3,0.23,0.01,"to #138801838",3,02:05:10:23,12.6,6h 41m,45.7,5.55,7.1,2.13,-39.4,-11.819999999999999,15.3,89.7,-4.80,-1.44
,02/23/2026 04:19,02/25/2026 09:26,NZDUSD,Buy,0.090,0.59852,0.59851,-0.6300,-0.7500,-0.1,-1.47,-0.05,"from #138708796[sl]",3,02:05:06:10,5.1,2h 42m,45.7,8.50,4.9,4.41,-41.6,-37.440000000000005,10.5,89.2,-5.00,-4.50
,02/23/2026 04:50,02/25/2026 09:15,NZDUSD,Buy,0.090,0.59830,0.59902,-0.6300,-0.7500,7.2,5.10,0.18,"0",3,02:04:24:48,11.2,5h 52m,45.7,5.47,7.2,6.48,-39.4,-35.46,15.5,100.0,0.00,0.00
,02/23/2026 04:19,02/25/2026 09:15,NZDUSD,Buy,0.090,0.59852,0.59902,-0.6300,-0.7500,5.0,3.12,0.11,"0",3,02:04:55:07,4.8,2h 32m,45.7,8.33,5.0,4.5,-41.6,-37.440000000000005,10.7,100.0,0.00,0.00
,02/23/2026 02:00,02/25/2026 09:13,NZDUSD,Buy,0.090,0.59996,0.59909,-0.6300,-0.7500,-8.7,-9.21,-0.33,"0",6,02:07:13:29,0.2,6m,56.4,140.85,0.4,0.36000000000000004,-56.0,-50.4,0.7,83.9,-9.10,-8.19
,02/23/2026 02:15,02/25/2026 09:13,NZDUSD,Buy,0.110,0.59953,0.59911,-0.7700,-0.9200,-4.2,-6.31,-0.23,"0",2,02:06:58:23,0.7,23m,56.4,11.00,4.7,5.170000000000001,-51.7,-56.870000000000005,8.3,84.2,-8.90,-9.79
,02/23/2026 03:25,02/25/2026 09:13,NZDUSD,Buy,0.220,0.59885,0.59911,-1.5400,-1.8400,2.6,2.34,0.08,"0",2,02:05:48:30,2.5,1h 20m,48.4,12.84,3.5,7.700000000000001,-44.9,-98.78,7.2,98.1,-0.90,-1.98
,02/23/2026 02:51,02/25/2026 09:13,NZDUSD,Buy,0.180,0.59909,0.59911,-1.2600,-1.5000,0.2,-2.40,-0.09,"0",2,02:06:22:12,1.0,32m,50.2,16.31,2.9,5.22,-47.3,-85.14,5.8,94.6,-2.70,-4.86
,02/23/2026 02:20,02/25/2026 09:13,NZDUSD,Buy,0.140,0.59931,0.59911,-0.9800,-1.1700,-2.0,-4.95,-0.18,"0",2,02:06:53:31,1.1,36m,56.4,7.18,6.9,9.66,-49.5,-69.3,12.2,84.2,-8.90,-12.46
,02/13/2026 10:09,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.52,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,02/13/2026 08:40,02/13/2026 10:09,AUDUSD,Buy,0.010,0.70527,0.70678,-0.0700,0.0000,15.1,1.44,0.05,"",0,00:01:29:22,83.2,1h 14m,14.1,0.35,17.0,1.7000000000000002,-6.0,-0.6000000000000001,73.9,91.7,-1.90,-0.19
,02/12/2026 07:00,02/12/2026 18:18,EURJPY,Sell,0.010,181.32200,181.06000,-0.0700,0.0000,26.2,1.65,0.06,"from #138500644[tp]",0,00:11:18:03,1.7,11m,119.6,4.57,26.2,1.834,-119.6,-8.372,18.0,100.0,0.00,0.00
,02/12/2026 06:51,02/12/2026 18:17,EURJPY,Sell,0.010,181.24800,181.14700,-0.0700,0.0000,10.1,0.59,0.02,"from #138500623",0,00:11:25:15,1.2,8m,128.7,7.47,17.0,1.1900000000000002,-127.0,-8.89,11.8,95.2,-6.90,-0.48
,02/12/2026 06:42,02/12/2026 18:17,EURJPY,Sell,0.010,181.17600,181.14800,-0.0700,0.0000,2.8,0.12,0.00,"from #138500624",0,00:11:34:08,1.2,8m,136.4,13.70,9.8,0.6860000000000002,-134.2,-9.394,6.8,95.1,-7.00,-0.49
,02/12/2026 05:57,02/12/2026 18:17,EURJPY,Sell,0.010,181.08600,181.14700,-0.0700,0.0000,-6.1,-0.47,-0.02,"from #138500625",0,00:12:19:12,5.0,36m,157.6,9.95,14.4,1.0080000000000002,-143.2,-10.024000000000001,9.1,87.0,-20.50,-1.44
,02/12/2026 05:57,02/12/2026 18:17,EURJPY,Sell,0.010,181.10700,181.14900,-0.0700,0.0000,-4.2,-0.34,-0.01,"from #138500626",0,00:12:19:33,5.7,42m,157.6,8.55,16.5,0.99,-141.1,-8.466,10.5,86.9,-20.70,-1.24
,02/12/2026 07:23,02/12/2026 18:17,EURJPY,Sell,0.010,181.46500,181.13700,-0.0700,0.0000,32.8,2.08,0.07,"from #138500620",0,00:10:53:52,3.7,24m,106.2,2.72,38.7,2.7090000000000005,-105.3,-7.371,26.9,95.9,-5.90,-0.41
,02/12/2026 07:08,02/12/2026 18:17,EURJPY,Sell,0.010,181.40300,181.13600,-0.0700,0.0000,26.7,1.68,0.06,"from #138500621",0,00:11:08:47,2.7,18m,114.8,3.43,32.5,2.2750000000000004,-111.5,-7.805000000000001,22.6,96.0,-5.80,-0.41
,02/12/2026 07:00,02/12/2026 18:17,EURJPY,Sell,0.010,181.32200,181.14800,-0.0700,0.0000,17.4,1.07,0.04,"to #138500763",0,00:11:16:53,1.5,10m,119.6,4.90,24.4,1.708,-119.6,-8.372,16.9,95.1,-7.00,-0.49
,02/12/2026 18:16,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,1.01,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,02/12/2026 18:16,,,Deposit,0.010,0.00000,0.00000,0.0000,0.0000,0.0,0.15,0,"PPF-30003317-260069158",0,00:00:00:00,,,,,,,,,,,,
,02/12/2026 07:23,02/12/2026 18:16,EURJPY,Sell,0.020,181.46500,181.16600,-0.1400,0.0000,29.9,3.78,0.14,"to #138500646",0,00:10:53:01,3.6,23m,106.2,3.12,33.8,4.394,-105.3,-13.689,24.3,97.2,-3.90,-0.51
,02/12/2026 05:57,02/12/2026 18:16,EURJPY,Sell,0.010,181.10700,181.16700,-0.0700,0.0000,-6.0,-0.46,-0.02,"to #138500639",0,00:12:18:40,5.6,41m,157.6,8.55,16.5,1.155,-141.1,-9.877,10.5,85.7,-22.50,-1.58
,02/12/2026 05:57,02/12/2026 18:16,EURJPY,Sell,0.010,181.08600,181.16600,-0.0700,0.0000,-8.0,-0.59,-0.02,"to #138500640",0,00:12:18:19,4.9,36m,157.6,9.95,14.4,1.0080000000000002,-143.2,-10.024000000000001,9.1,85.8,-22.40,-1.57
,02/12/2026 06:42,02/12/2026 18:16,EURJPY,Sell,0.020,181.17600,181.16600,-0.1400,0.0000,1.0,-0.01,0.00,"to #138500642",0,00:11:33:15,1.1,7m,136.4,27.40,4.9,0.6370000000000001,-134.2,-17.445999999999998,3.5,97.2,-3.90,-0.51
,02/12/2026 06:51,02/12/2026 18:16,EURJPY,Sell,0.020,181.24800,181.16600,-0.1400,0.0000,8.2,0.94,0.03,"to #138500643",0,00:11:24:22,1.1,7m,128.7,10.50,12.1,1.573,-127.0,-16.51,8.7,97.2,-3.90,-0.51
,02/12/2026 07:00,02/12/2026 18:16,EURJPY,Sell,0.020,181.32200,181.16600,-0.1400,0.0000,15.6,1.91,0.07,"to #138500644",0,00:11:16:01,1.4,9m,119.6,6.13,19.5,2.535,-119.6,-15.548,14.0,97.2,-3.90,-0.51
,02/12/2026 07:08,02/12/2026 18:16,EURJPY,Sell,0.020,181.40300,181.16600,-0.1400,0.0000,23.7,2.97,0.11,"to #138500645",0,00:11:07:55,2.6,17m,114.8,4.04,27.6,3.5880000000000005,-111.5,-14.495000000000001,19.8,97.2,-3.90,-0.51
,02/12/2026 05:57,02/12/2026 18:16,EURJPY,Sell,0.030,181.08600,181.17600,-0.2100,0.0000,-9.0,-1.98,-0.07,"to #138500625",0,00:12:18:12,4.9,36m,157.6,9.95,14.4,2.8800000000000003,-143.2,-28.64,9.1,85.2,-23.40,-4.68
,02/12/2026 05:57,02/12/2026 18:16,EURJPY,Sell,0.020,181.10700,181.17600,-0.1400,0.0000,-6.9,-1.05,-0.04,"to #138500626",0,00:12:18:33,5.6,41m,157.6,8.55,16.5,2.145,-141.1,-18.343,10.5,85.2,-23.40,-3.04
,02/12/2026 07:23,02/12/2026 18:16,EURJPY,Sell,0.040,181.46500,181.17600,-0.2800,0.0000,28.9,7.29,0.26,"to #138500620",0,00:10:52:52,3.6,23m,106.2,3.12,33.8,8.788,-105.3,-27.378,24.3,96.5,-4.90,-1.27
,02/12/2026 07:08,02/12/2026 18:16,EURJPY,Sell,0.040,181.40300,181.17500,-0.2800,0.0000,22.8,5.70,0.21,"to #138500621",0,00:11:07:47,2.6,17m,114.8,4.04,27.6,7.176000000000001,-111.5,-28.990000000000002,19.8,96.5,-4.80,-1.25
,02/12/2026 07:00,02/12/2026 18:16,EURJPY,Sell,0.040,181.32200,181.17500,-0.2800,0.0000,14.7,3.58,0.13,"to #138500622",0,00:11:15:53,1.4,9m,119.6,6.13,19.5,5.07,-119.6,-31.096,14.0,96.5,-4.80,-1.25
,02/12/2026 06:51,02/12/2026 18:16,EURJPY,Sell,0.040,181.24800,181.17100,-0.2800,0.0000,7.7,1.74,0.06,"to #138500623",0,00:11:24:14,1.1,7m,128.7,10.50,12.1,3.146,-127.0,-33.02,8.7,96.8,-4.40,-1.14
,02/12/2026 06:42,02/12/2026 18:16,EURJPY,Sell,0.030,181.17600,181.17000,-0.2100,0.0000,0.6,-0.09,0.00,"to #138500624",0,00:11:33:07,1.1,7m,136.4,27.40,4.9,0.9800000000000001,-134.2,-26.84,3.5,96.9,-4.30,-0.86
,02/11/2026 03:56,02/11/2026 04:34,GBPJPY,Sell,0.040,210.13900,209.95500,-0.2800,0.0000,18.4,4.51,0.16,"[tp]",0,00:00:38:09,100.0,38m,9.7,0.05,19.3,5.018000000000001,0.0,0.0,100.0,95.3,-0.90,-0.23
